tr1,br1,d1,t2,xr1,yr1,xr2,yr2,xr3,yr3,EAB
8.337,15.114,1.571,8.561,14.672,3.592,11.495,5.963,14.244,5.307,139
9.729,12.695,1.479,9.803,14.973,4.364,10.242,4.642,12.025,5.204,139
5.165,17.155,1.862,8.012,13.152,3.714,14.543,4.336,10.286,5.543,139
5.391,14.242,1.656,9.639,13.518,3.699,10.586,3.632,12.231,4.378,138
11.477,19.137,1.661,9.564,11.825,6.006,12.757,3.502,11.586,5.784,136
8.331,13.993,1.728,9.338,14.877,3.31,12.728,3.004,12.763,5.983,137
5.223,19.52,1.971,9.635,11.827,4.765,13.917,5.814,11.191,6.18,140
8.951,14.757,1.431,8.748,15.387,3.829,13.437,4.164,10.193,5.196,139
10.039,15.438,1.053,8.567,13.964,3.809,10.541,3.747,12.649,3.147,140
6.069,14.285,1.469,9.49,11.234,3.03,10.275,3.203,11.075,3.435,133
7.366,13.018,1.674,8.343,10.685,5.982,13.516,5.373,15.121,5.994,137
6.111,13.068,1.712,9.004,15.269,4.416,11.307,6.047,10.695,5.601,138
9.845,12.717,1.738,8.097,12.825,6.287,13.689,4.875,10.06,3.443,139
7.814,15.772,1.786,8.286,10.367,3.446,12.721,3.368,13.051,5.141,133
11.852,15.928,1.931,9.471,11.615,3.607,15.269,4.975,13.693,5.307,139
