tr1,br1,d1,t2,xr1,yr1,xr2,yr2,xr3,yr3,EAB
11.899,18.536,3.259,9.994,14.796,4.508,10.528,1.917,15.403,5.755,26
8.47,15.786,1.784,9.629,13.976,5.605,11.427,2.887,13.319,1.559,42
10.794,14.505,1.972,8.995,14.788,1.179,10.346,5.655,10.567,2.768,67
10.392,15.223,1.489,8.721,14.908,5.125,13.955,6.393,14.437,4.553,89
6.576,16.372,3.148,8.469,11.335,1.513,13.181,3.866,12.59,5.794,69
9.688,16.207,3.379,9.911,14.459,1.068,12.754,1.404,14.334,2.135,45
6.27,14.509,1.007,8.812,10.545,5.757,14.815,5.893,11.647,3.453,61
6.279,12.242,1.13,9.159,14.717,1.115,11.653,3.039,11.564,1.645,49
8.902,19.525,2.54,9.608,10.172,1.975,10.84,5.355,11.429,6.255,73
7.129,14.006,1.093,8.967,10.951,2.018,15.01,6.143,11.588,2.971,74
5.245,12.141,2.307,9.344,13.601,4.516,13.942,3.246,10.059,2.791,98
5.375,13.887,3.344,9.091,13.886,3.168,15.182,4.315,14.357,6.251,28
5.301,13.954,1.41,9.141,10.808,4.58,10.392,4.39,11.39,6.262,84
6.567,13.039,1.636,9.921,11.554,3.508,13.471,1.999,11.744,1.018,43
10.623,19.345,1.639,8.038,12.394,3.549,14.736,5.323,12.563,1.755,66
6.838,13.205,1.377,8.574,13.171,5.333,14.917,6.04,13.552,1.59,78
6.062,12.779,2.073,8.419,11.055,5.515,10.403,5.382,15.418,3.444,89
6.373,15.551,1.036,8.779,12.289,1.769,11.549,2.383,13.609,3.751,53
7.031,19.741,1.633,9.121,11.601,2.164,12.243,4.059,13.121,4.642,73
5.002,16.772,1.105,8.611,11.704,4.486,15.437,3.343,13.647,4.525,74
